,,Question,Réponse
111,FAQ7-111,"Dans l'énigme 5, faut-il commencer à dépenser ses pièces pour se tenir à égale distance des deux lieux trouvés?",Non.
112,FAQ7-112,Le pseudo cheval de Troie fait-il partie des derniers repères?,Non plus.
113,FAQ7-113,Le Diable rouge du visuel 3 est-il parfois vu comme étant le père du personnage encapuchonné?,Non.
114,FAQ7-114,Est-ce que la grappe de raisins existe en tant que telle en dehors de la chasse?,Oui.
115,FAQ7-115,Avez-vous lu des bandes dessinées de Didier Convard?,"Oui, c'est un très bon auteur. Il est par ailleurs très versé dans une grande tradition ésotérique et secrète, et j'aime beaucoup ça."
116,FAQ7-116,"Dans l'énigme 5 où il est question d'un lieu familier, ce dernier est-il familier du Comte, de notre personnage encapuchonné ou des deux?","Ce dernier est familier du Comte. Mais pour le personnage encapuchonné, ça, c'est à vous de le trouver."
117,FAQ7-117,"Bonjour, vous avez mentionné que la charade n'est pas une phrase qui ne contient pas de verbe. Est ce bien ça?","La solution de charade n'est ni une phrase, ni quelque chose qui contiendrait un verbe."
118,FAQ7-118,La relique peut-elle se boire?,C'est une très bonne question et je ne peux pas y répondre.
119,FAQ7-119,La grappe est-elle visible en permanence la nuit? Cela signifie-t-il qu'un système d'éclairage est déjà installé sur place?,"Non, en rien. Alors il faut vraiment rester plus simple sur la grappe, en tout cas sur ce qu'elle représente. Ce n'est que l'énigme 1 et c'est sans doute la plus facile du jeu. Donc il n'y a pas de grosse difficulté sur la grappe. Il y a un petit niveau de difficulté après, mais qui vous est pas essentiel en début de chasse."
120,FAQ7-120,Nos trois guides de l'énigme 2 nous aident-ils dans notre déplacement?,Je ne peux pas vous répondre puisque vous me parlez d'éléments qui ne sont pas en clair. Donc vous répondre reviendrait à confirmer ces fameux guides.
121,FAQ7-121,"Dans le cas de soumission de solution, serait-il possible d'avoir une réponse très courte? Mauvaise solution. Solution incomplète.","Alors, je vais prendre le temps à chaque fois de lire toutes les solutions qui sont fournies. Je les lis toutes avant les 72 h pour vérifier qu'il n'y a pas la bonne solution parmi les solutions qui sont soumises. Si c'est la bonne, je vous appelle dans les 72h. Sinon, je préfère prendre un peu plus de temps pour lire exactement toutes les pièces jointes que vous m'envoyez. Parfois, il y a des PDF de 40 pages qui sont joints. Je veux éviter de faire une réponse qui serait trop impersonnelle. Donc prendre le temps de bien tout lire, de comprendre vos cheminements et ensuite de vous répondre. Mais c'est pour ça que si vous n'avez pas reçu de réponse après 72h normalement, sauf exception, c'est que ce n'est pas la bonne réponse et je m'engage à ce qu'il y ait une réponse pour tout le monde."
122,FAQ7-122,"Dans la charade (énigme 4), le mot marial est-il à prendre au sens littéral du terme, c'est à dire qui se rapporte à la Vierge Marie?","Oui, tout à fait."
123,FAQ7-123,"Dans l'énigme 1, le terme en hauteur se refère-t-il au fait qu'il faut regarder vers le haut ou de haut, ou dans un sens géométrique?",Plutôt vers le haut.
124,FAQ7-124,Vous nous avez assuré que nous connaissions le personnage encapuchonné. Est-ce parce qu'il est célèbre? S'agit-il d'un personnage historique que tout le monde connaît?,Je ne peux pas répondre à cette question.
125,FAQ7-125,Est-ce que mon tout de Novus Ordo a un lien avec un ange?,"Non, pas de lien avec une ange."
126,FAQ7-126,Les chercheurs étrangers ont-ils un travail de traduction?,"Non, aucun travail de traduction. Tous les résultats sont utilisables dans leur langue d'origine ou dans une langue universelle."
127,FAQ7-127,La chambre cachée est-elle toute proche d'un sanctuaire?,"Oui, tout à fait."
128,FAQ7-128,"Dans l'énigme 4, Il est écrit “À l’Orient, tu verras par l'autre trésor”. “Voir par quelque chose” signifie-t-il au travers de cette chose? Ou grâce à cette chose?",Ça signifie au travers de cette chose.
129,FAQ7-129,Est-ce que les deux X dans l’énigme 3 sont à considérer comme des dix en chiffres romains ou des variables? Ou les deux?,"Ça peut être les trois choses que vous avez mentionnées. Ça peut être aussi un lieu où ça peut être un signe de multiplication. Ça peut être un de ces différents éléments. Je ne pourrais pas vous dire lequel, évidemment."
130,FAQ7-130,"Vous dites en FAQ 6 que le “O” de Bostogne est un élément qui nous permet d'aller un peu plus long dans l'énigme 1 pour la résoudre complètement. Quand vous calculez l'état d'avancement des chasseurs dans le texte de l'énigme 1, quel pourcentage associez-vous à la résolution/compréhension du “O” de Bostogne? ","Alors je ne connais pas le pourcentage, mais j'ai déjà vu plusieurs personnes comprendre le O. Par contre, je n'ai encore vu personne comprendre le S."
131,FAQ7-131,Le nombre de livres sur l'étagère en haut à gauche de l’illustration 2 est-il important?,"Non, pas important."
132,FAQ7-132,Vous avez dit en FAQ 6 que le Coup de Pouce contient plusieurs confirmations. Y trouve-t-on une confirmation pour la grappe de raisins?,"Vous trouvez une confirmation des sabliers et donc en filigrane, une grande aide pour trouver la grappe. Et une aide également qui est un peu plus cachée pour trouver un élément de la grappe qui va un peu plus loin."
133,FAQ7-133,"Une fois résolu dans la charade de l'énigme 4 de mon premier à mon dernier, faut-il faire preuve d'astuce pour trouver mon tout? Une lecture directe est-elle suffisante?","Non, ce n'est pas suffisant. Il faut avoir compris 1543 1938. C'est trouvable sans, mais beaucoup plus difficilement et vice versa. Il s'agit d'une concaténation qui est parfaite, c'est le fait de trouver la relique qui n'est pas forcément le concaténation puisque vous pouvez utiliser évidemment 1543 1938. Mais de mon premier à mon dernier, oui, c'est une concaténation parfaite."
134,FAQ7-134,Dans l'énigme 4 tous les éléments ont-ils en commun une région du monde?,La réponse est non.
135,FAQ7-135,"Etienne, votre manipulateur actuel se serait-il inspiré d'un article azimuté écrit dans le magazine Historia pour une partie du scénario de cette chasse ou tout vient de son imagination?","Alors je ne lis pas Historia, je ne suis pas abonné, donc je ne sais pas. Mais je serais très curieux de voir cet article, en tout cas si vous l'avez."
136,FAQ7-136,Est-ce que les cendres à relier sont dans des pays autres que la France?,C'est trop précis. Je ne peux pas répondre à cette question.
137,FAQ7-137,Un scout est-il mieux armé et a-t-il plus de chance qu'un geek pour résoudre cette chasse?,"Je pense qu'un geek a légèrement plus de chance qu'un scout, car il n'y a quasiment aucune chose à faire sur le terrain. Donc les compétences phares d'un scout seraient un peu inutiles à ce stade là."
138,FAQ7-138,Est-ce important de comprendre d’où se tient et donc d'où regarde le personnage sur l’illustration 1?,Non.
139,FAQ7-139,"Dans la charade, si j’ai deux termes identiques, m'encouragez-vous sur ce chemin?","Non, non plus."
140,FAQ7-140,Est-ce que la pièce d'or à trouver est commémorative?,Non.
141,FAQ7-141,"Est-ce que l'inflation, qui est un gros sujet d'actualité, est un sujet dans la chasse également?",Non plus.
142,FAQ7-142,Est-ce que le mal a marqué physiquement notre personnage?,"Oui, oui, tout à fait. Comme il pourrait tous nous marquer."
143,FAQ7-143,"Concernant l’énigme 3, dans la phrase « X best…, X circuli… », est-ce qu’on pourrait logiquement penser que X = X comme le voudrait la règle des mathématiques?","Bien sûr. En tout cas, je ne peux que vous conseiller d'essayer. Ça fait partie des options tout à fait plausible."
144,FAQ7-144,Pouvez-vous me rassurer? La formulation “par l'autre trésor” est bien différente de celle qui pourrait être “par un trésor de l’autre trésor”?,"Oui, tout à fait, c'est bien différent."
145,FAQ7-145,Dans la phrase “X best” est-ce que les 2 X sont de la même nature?,"Oui, tout à fait."
146,FAQ7-146,Les majuscules ont-elles une importance dans le poème?,"Alors les majuscules respectent l'orthographe française. Donc il ne me semble pas qu'il y ait de fantaisie là-dessus. Après, je ne peux pas vous dire précisément si elles vous seront utiles ou non. Non, ça c'est à vous de tester certaines choses. Mais ne perdez pas non plus trop de temps là-dessus."
147,FAQ7-147,Certains éléments de l'illustration “salle au trésor” peuvent-ils nous confirmer le bon choix de la chambre cachée?,"Oui, complètement, tout à fait."
148,FAQ7-148,"Après avoir planté le lierre de la connaissance, nous faut-il le faire pousser et en récupérer les fruits?","Non, mais il faut en tout cas voir ce que ça donne une fois planté. Prenez le temps d'observer ce que vous venez de faire et de faire une observation notée et précise."
149,FAQ7-149,"Dans le paragraphe INRI, vous écrivez “Revenez sur vos pas, tracez ce que Dieu veut.” Auriez vous pu utiliser la deuxième personne du singulier au lieu du pluriel?",Complètement.
150,FAQ7-150,"Plusieurs fois dans le parchemin, vous nous donnez des instructions pour effectuer des tracés. Trace ces deux gardiens, trace le dernier cercle, tracez ce que Dieu veut. Parfois, le texte pointe plus à interprétation, mais peut tout de même être considéré potentiellement comme une instruction de tracé, comme par exemple relie les cendres. En addition à ces tracés, existe-t-il d'autres tracés nécessaires à la résolution de la chasse pour lesquels donc il n'y aurait pas d'instructions dans le parchemin?","Non, tous les tracés vous sont précisés, comme vous le dites, de façon très claire ou de façon plus indirecte, mais en tout cas, ils seront tous précisés."
151,FAQ7-151,"Les runes présentes sur la tranche du livre en haut à gauche ont-elles une importance capitale quant à la compréhension de l'illustration 2? De plus, il semblerait que des ouvrages violet à droite de l'ouvrage concernant les runes soient coupés parfois par des objets et ne sont pas repris au dessus de l'objet, comme par exemple l'ouvrage bloqué par la boule. ","Alors non. Non, non. Alors je réponds d'abord sur les runes. Les runes présentes sur la tranche du haut ont-elles une importance sur la compréhension de l'illustration 2. Non. Et s'agissant ensuite du livre coupé, ce n'est pas important. Je pense que c'est un détail qui a été oublié par l'illustratrice, sauf si elle a voulu représenter une moitié de livre mais je ne pense pas."
152,FAQ7-152,"Trouver le mal ou en tout cas le croire, semble m'avoir fait sombrer dans la folie. J'espère pas quand même. Depuis, tout demeure. Je n'ai jamais été aussi éloignée du coffre et pourtant je n'ai jamais autant bougé. Si bien que j'ai l'impression qu'une année entière s'est écoulée. Est-ce moi qui ne tourne plus rond ou y’a-t-il une chance que je sois simplement en train de voir le monde à travers vos yeux?","Alors voir, voir à travers les yeux du Comte, je vous rassure, ne devrait jamais vous conduire à la folie ou à des émotions néfastes. Et de façon générale, ce qui n'est pas du tout le but recherché de cette chasse. Fort heureusement. Par contre, la chasse a en effet pour objectif de vous ouvrir évidemment à un ou plusieurs univers qui ne sont pas forcément vos zones de confort habituelles et aborde des thèmes sérieux, des thèmes adultes. Fort de ces éléments, vous pouvez énormément apprendre à travers la chasse sans pour autant trop vous investir au point que ça aille un peu trop loin."
153,FAQ7-153,"Sur le visuel 3, est-il juste de dire que le personnage en rouge a la tête couverte? Est-ce important de le constater?","Le personnage en rouge n'a pas la tête couverte. En tout cas, n'est pas un être humain qui posséderait un masque ou qui serait à un bal déguisé."
154,FAQ7-154,"Il me semble que certains chevaliers soient beaucoup plus simples que d'autres. Faites-vous une différence fondamentale entre les cavaliers, les chevaux, les chevaliers? Le salut chevalier a-t-il une importance?","Je ne connais pas le salut chevalier. Je me dis c’est peut-être le salut des militaires, mais ça n'a pas d'importance. Sur les cavaliers/chevaliers, il y a évidemment des liens à faire et je pense que ça a échappé à très peu de joueurs pour l'instant. Non, il n'y a pas de différence fondamentale à priori. En tout cas, dans plusieurs phases du jeu, il n'y a pas forcément de différence."
155,FAQ7-155,"quel degré de précision est attendu lors de nos tracés? “Mes deux gardiens” ne sont pas exactement “On the spot” pour l’E1, de même je suis proche d'un lieu familier du Comte pour l’E5 sans y passer exactement.","Si il y a une deuxième, voire une troisième chose a trouver, il est normal que vous ne tombiez pas directement dessus. C'est parfois une suite d'énigmes qui seraient à tiroir.  Et sinon, dans le cas contraire, c'est donné très exactement."
156,FAQ7-156,"Dans les illustrations 1 et 2, les cartes de l'Europe et le dessin de la mappemonde sont assez approximatives géographiquement. Est-ce important ou juste une liberté de l’illustratrice?",C'est juste une liberté de l'illustratrice.
157,FAQ7-157,"Le personnage dans les illustrations est il prêtre, alchimiste, templier, druide, dieu ou simple mortel? ","Fait-il partie du côté obscur par son père? Je pense que vous avez vu un peu trop Star Wars et c'est trop précis. Donc généralement, je ne pourrais pas vous donner d’indices sur le personnage."
158,FAQ7-158,"Mise sur le bon cheval 3C64, le C est-il équivalent au cavalier ou au chiffre romain 100?","Pareil, c'est un peu trop précis. Il pourrait y avoir d'autres options que ces deux là."
159,FAQ7-159,Faut-il partir en pèlerinage pour trouver l'arbre d'illustration 1?,Non.
160,FAQ7-160,"Enigme 5, la bonne pièce est-elle la numéro 8?","Je ne connais pas la numéro 8, donc je ne sais pas ce qu’est une pièce numéro 8. Et en effet, il s’agit de la pièce de 8. Merci Diogène. De la pièce espagnole. Là vous imaginez, je ne peux pas vous répondre, je pourrais pas vous dire si c'est celle-là ou une autre."
161,FAQ7-161,Est-ce que la croix a son importance pour donner l'exactitude de l'emplacement du coffre?,"Alors ça, c'est trop précis. Ça va concerner la dernière, la toute dernière phrase du jeu. Je pourrais pas vous dire sous quelle forme l'emplacement du coffre est donné."
162,FAQ7-162,La grappe de raisins représente-t-elle un bâtiment?,"Non, elle ne représente pas un bâtiment."
163,FAQ7-163,Est-ce que la croix sur le capuchon dans le visuel 1 apparaîtrait aussi dans les autres visuels si le personnage était tourné d'une autre façon?,"Non, elle apparaît uniquement sur le visuel 1."
164,FAQ7-164,La grappe de raisins peut-elle être une zone géographique?,"Oui, c'est possible."
165,FAQ7-165,Représente-t-elle (ndr : la grappe) une région?,C'est possible aussi.
166,FAQ7-166,Peut-on être amené à dépenser ses pièces en faisant des zig zag? Pas forcément en ligne droite?,"Non, ce sera une ligne droite. Sinon, ça peut être une infinité de solutions. C'est une ligne droite."
167,FAQ7-167,"Dans l'énigme 5, l'unité pour la pièce est-elle très connue?","Ça, je ne peux pas vous répondre. Ça donnerait trop d'indications."
168,FAQ7-168,"La charade a-t-elle un lien, même éloigné, avec le Graal?","Je ne peux pas vous répondre à cette question, mais on parle de relique. Donc forcément qu'on pourrait y voir un lien avec le Graal. Mais c'est à vous de le confirmer ou de l'infirmer à travers la résolution."
169,FAQ7-169,Ai-je raison de voir une tombe au pied de l'arbre de l'illustration 1?,Alors il ne s'agit pas d'une tombe.
170,FAQ7-170,Les piliers de la salle au trésor sont de styles différents. Est-ce important?,"Non, ce n'est pas important."
171,FAQ7-171,Est-ce que les calculs mathématiques complexes sont utiles pour l'énigme 2?,Non.
172,FAQ7-172,Ça veut dire que ce n'est pas le même capuchon dans les visuels?,"Si c'est le même, c'est la même couleur de capuchon, c'est le même capuchon. Simplement, il n'y a plus la croix."
173,FAQ7-173,Les nombres de l’énigme 4 peuvent-ils faire référence à la Bible?,"Ça, je ne peux pas répondre précisément."
174,FAQ7-174,"Actuellement, la grappe de raisins est encore entière, autrement dit, elle n'a pas subi de dégâts avec son vécu?","Comme je l'ai dit, l'immense majorité de la grappe existe bien. Mais il y a une partie, on va dire le surplus, le bonus que vous pourrez trouver dans l’énigme 1 qui lui, en effet, a disparu."
175,FAQ7-175,Est-ce que la pierre avec les initiales a vraiment une signification de pierre tombale?,"Du coup, non."
176,FAQ7-176,Les lettres rouges ont-elles un lien avec l'œil des ténèbres?,"Non, non."
177,FAQ7-177,“Montjoie Saint-Denis que je trépasse si je faiblis” peut-il m'aider à trouver le lieu d'un chevalier?,A priori non.
178,FAQ7-178,Pourrait-on arriver au lieu familier en dépensant beaucoup moins de pièces?,"Non, vous êtes obligé de dépenser l'ensemble de vos pièces, sinon vous n'allez pas arriver au lieu familier."
179,FAQ7-179,Faut-il dépasser les bornes?,"Non, il ne faut pas dépasser les bornes."
180,FAQ7-180,"Une fois le dernier cercle tracé, le mal apparaître dans la foulée ou faut-il ajouter d'autres éléments de résolution pour l’identifier plus précisément?","Normalement, le mal apparaît immédiatement. Une fois que vous avez tracé le dernier cercle. Y’à juste à regarder au bon endroit, mais vous allez le trouver très très rapidement."
181,FAQ7-181,Les initiales RC peuvent-elles représenter autre chose que les initiales d'une personne?,Ça peut représenter plein de choses et je ne pourrais pas vous dire ce que ça représente précisément.
182,FAQ7-182,Le visuel 4 pouvait-il éventuellement s'écouter?,"Non. Le visuel 4 ne peut pas s'écouter non. Mais d'ailleurs la chasse est disponible pour les sourds et malentendants et à ce titre, en effet, il n'y a pas besoin d'écouter des choses. S'il y a des références musicales par exemple, forcément que la chose à trouver serait forcément dans le texte de la musique ou dans l'interprétation pour une musique allant au fil des siècles. Et donc des informations qu'un sourd ou un malentendant pourrait trouver après."
183,FAQ7-183,L'oiseau que l'on distingue dans l'illustration 3 à droite doit-il avoir un lien avec un rapace au nom d'une ville italienne et en lien avec l'Égypte?,"L'oiseau est un aigle et il n'a pas de lien, à priori, avec une ville italienne."
184,FAQ7-184,Doit-on tracer sur le parchemin?,Non.
185,FAQ7-185,Mon fils de sept ans connaît-il le personnage?,"C'est une très bonne question, mais je ne peux pas y répondre."
186,FAQ7-186,Les lettres en rouge pourraient-elles être effacées?,Non plus.
187,FAQ7-187,Pour tracer le dernier cercle sommes-nous d'accord qu'il nous faut avoir approfondi des énigmes ultérieures à Via Ignis?,Non. Vous pouvez tracer le dernier cercle uniquement avec Via ignis.
188,FAQ7-188,Connaissez-vous le film Inferno?,Tout à fait. J'aime beaucoup ce film comme Da Vinci Code.
189,FAQ7-189,Et qu'en pensez vous (ndr : du film Inferno)?,"J'en pense le plus grand bien. Après, je ne peux pas vous dire d'autres choses là dessus. Je ne suis pas critique de films."
190,FAQ7-190,La croix sur la carte présente sur l’illustration 2 aide-t-elle à situer l'emplacement du coffre?,"Alors non. De façon générale, je vous déconseille de creuser à l'emplacement qui est marqué par la croix. Et je précise que le coffre est sur le domaine public."
191,FAQ7-191,Les cavaliers de l échiquier se déplacent-ils tous de la même façon? Respectent-ils les règles d'échecs?,"Oui, bien sûr. Les cavaliers respectent les règles d'échecs."
192,FAQ7-192,"Le film As Above, So Below?","Non, ça, je n'en ai pas entendu parler."
193,FAQ7-193,"Quand je parlais de voir au travers de cette chose, vous faites référence à la Chouette d’Or qui parle de voir par l'ouverture: c'est à dire?","Non, ce n'est pas moi qui fait cette référence. Mais on m'a demandé si ça pouvait logiquement être comme voir l'ouverture par Bourges, et cetera. Et oui, c'est à dire que ça va être un point de passage pour ensuite trouver quelque chose qui serait derrière ou plus loin."
194,FAQ7-194,La chambre cachée peut-elle être dans un monument et voit-on la pierre d'attente depuis la chambre cachée?,"La première partie de la réponse de la question oui. Est-ce qu'on peut voir la pierre d'attente depuis la chambre cachée? Oui, tout à fait. C'est l'objectif, c'est de pouvoir trouver la pierre d’attente."
195,FAQ7-195,Est-ce que l'huissier a compris la solution?,"Alors la huissière, en l'occurrence ne l'a pas ouvert. C'est une solution qui est cachetée et donc elle est dans un coffre fort quelque part en Ile de France et elle n'a pas intérêt à l'ouvrir, sinon elle pourrait perdre son droit d'exercer son métier. Evidemment que la huissière ne l'a pas ouvert et ait la solution du jeu. On pourra uniquement l'inviter sur place pour vérifier que le coffre est toujours enterré. Si par exemple, c'est toujours pas trouvé dans plusieurs mois ou dans un peu plus d'un an."
196,FAQ7-196,La chambre cachée est très en rapport avec le vin?,Pas nécessairement.
197,FAQ7-197,Combien de pages fait le pdf des solutions?,"Il n'y a aucune trace informatique, on va dire des solutions, donc elles ne sont pas rédigées sur un Word ou autre pour éviter tout risque de fuite. Je ne pourrais pas vous dire. Je rédigerai le PDF que lorsque la chasse sera trouvée."
198,FAQ7-198,"Dans le visuel 1, les racines de l'arbre peuvent-elles représenter les branches? Et vice versa?",Je pense que plusieurs joueurs ont déjà fait ce raisonnement et je ne pourrais pas le commenter par contre.
199,FAQ7-199,"Vous avez dit au début que la chasse de l'élixir mettait sur un pied d'égalité les débutants et les personnes les plus expérimentées. Or il nous est demandé de faire pas mal de décryptages. Est-ce que les cryptages utilisés dans la chasse sont des cryptages accessibles et compréhensibles pour la majorité des joueurs ou devons-nous passer du temps à apprendre des méthodes de crypto? D'ailleurs, savons-nous d'avance quelle méthode de crypto utiliser à chaque fois ou doit-on d'abord faire des recherches au préalable à l'aveugle sur les méthodes de crypto existantes?","Alors le sens de dire que la chasse était accessible aussi bien à des chasseurs novices qu'à des chasseurs expérimentés, c'est que les chasseurs expérimentés pourraient être tenté d'utiliser des méthodes déjà éprouvées sur de très nombreuses chasses qui pourront les induire en erreur sur l’Élixir. Et que toute tentative de force brute, donc tester tous les méthodes de cryptographie sur l’Élixir peut non seulement s'avérer inefficace, mais en plus conduire à des faux décryptages ou à des fausses solutions qui ont été prévues dans le jeu. Donc c'est dans ce sens là que un débutant peut avoir plus de chance s'il prend les choses raisonnablement. Par contre, évidemment qu'il y a de la cryptographie comme dans toute chasse au trésor. Mais c'est une cryptographie qui, on va dire, est suffisamment accessible"
200,FAQ7-200,Plus ultra est utile pour l'échiquier ou autre chose?,"Plus Ultra n'est pas utile pour l'échiquier, il est utile pour autre chose."
201,FAQ7-201,On est plus sur 5 pages ou 50 (ndr: le pdf des solutions)?,"Pour le PDF final des solutions je pense qu'on sera à plus, mais ça dépend du niveau de détail. Si je mettais juste le nerf, donc uniquement les solutions précises de toutes les énigmes, ça pourrait tenir sur une page recto verso. Si évidemment, il y a toutes les étapes intermédiaires qui sont décrites, détaillées, là ça pourrait prendre plus de 50 pages. Tout à fait."
202,FAQ7-202,Les intempéries de ces dernières semaines ont-elles pu altérer la découverte du coffre?,"Non, pas du tout."
203,FAQ7-203,L'Échiquier peut-il représenter autre chose qu'un plateau de jeu?,Non. L'Échiquier représente uniquement un échiquier. 
204,FAQ7-204,Dans ma question d'histoire d'O. La question portait plus sur la lettre “O” que l’eau.,"Dans ce cas là, ce n'est pas forcément vrai. On n'aurait pas une histoire d’O pendant tout le jeu. C’est pour ça que je vous répondais sur l'eau qui est peut-être plus importante que la lettre."
205,FAQ7-205,Vous m'avez répondu sur le personnage que tout le monde ne le connaît pas aussi bien. Aussi bien que qui?,"Aussi bien qu’en comparant. C’est à dire, tout le monde ne va pas forcément connaître parfaitement ce personnage. Je ne compare pas chaque personne par rapport aux autres, mais tout le monde n'a pas le même degré de connaissance de ce personnage."
206,FAQ7-206,Le mal est-il en France?,"Le mal peut être en France et dans quasiment tous les pays du monde. Après le mal spécifiquement que vous devez rechercher dans l’Élixir, je ne pourrais pas vous dire où il est exactement."
207,FAQ7-207,Avez-vous testé une ou plusieurs énigmes face aux intelligences artificielles?,"Oui, tout à fait. Quasiment l'ensemble du jeu a été testé auprès de ChatGPT ou des concurrents pour vérifier que ça ne pouvait pas être cracké par une intelligence artificielle. Peut-être pas l'ensemble du jeu, mais en tout cas le try a été fait. Je crois qu'il y a des joueurs qui ont essayé de créer des intelligences artificielles justement pour l'Élixir en alimentant en machine learning de tous les éléments qu’ils avaient pu trouver dans la chasse. Et à ma connaissance, pour l'instant, ça ne les a pas avancé outre mesure. Alors je fini juste de répondre du coup, si oui, ont-elles approché certaines solutions ou pas du tout? On était plutôt sur pas du tout. Les intelligences sur l’Élixir d’Or ne marchent vraiment pas."
208,FAQ7-208,L'emplacement du coffre peut-il être trouvé uniquement via le support papier?,"Le support papier est tout ce qu'il vous faut en terme d'énigmes. Évidemment, après vous allez pouvoir reporter tous vos tracés et résultats sur un tracé qu'utilise Maps, notamment MyMaps, et faire des recherches en dehors du parchemin, mais qui sont issues de ce que vous apporte et vous permet d'explorer le parchemin. Ensuite, trouver l'emplacement du coffre."
209,FAQ7-209,Le mal est-il plus un type de lieu qu'une zone aussi grande qu'une ville?,Non. Le mal est un lieu précis.
210,FAQ7-210,J'ai trouvé une référence à une pièce dans un visuel. Dois-je continuer à creuser?,"Vous devriez continuer à creuser si la pièce que vous utilisez dans votre calcul ne mène pas au lieu familier. De façon générale, il faut toujours se méfier des solutions qui peuvent être un peu trop évidentes."
211,FAQ7-211,Comment savoir si on bloque sur une erreur de compréhension d'énigme ou si on est sur une mauvaise voie? Y’a-t-il des points de validation?,"Il y a de très nombreux points de validation et déjà le fait de trouver une réponse cohérente en constitue un. Donc vous verrez si vous bloquez ou si vous faites une erreur de compréhension, si vous êtes obligé de mettre en place des raisonnements toujours plus capillo-tractés pour donner de la cohérence à vos premiers supports."
212,FAQ7-212,"Puisqu'on parlait de pièces tout à l'heure, est-ce qu'il y a une acception particulière à ""de bon aloi"" dans l’énigme 4?","“Bon aloi”, même si en effet, on pourrait parler d'une pièce de bon aloi. Il y a un petit clin d'œil à ça, forcément. Mais l'énigme 4 ne va pas vous donner d'indices textuels sur la pièce de l'énigme 5 à travers le terme “Bon aloi”"
213,FAQ7-213,Donc le personnage sur les illustrations n'est pas le Comte de Saint-Germain?,"Ça peut l'être. Je n'ai jamais dit le contraire, mais je pourrais pas vous dire si c'est en effet le Comte de Saint-Germain. Et encore une fois, je peux vous inviter à être un peu méfiant sur des solutions qui peuvent être parfois un peu évidentes. "
214,FAQ7-214,Le cheval de l’illustration 6 est-il parfois décrit légèrement autrement que comme un cheval?,"Oui, tout à fait."
215,FAQ7-215,"Pour l'énigme 1, faut-il prendre en compte que le temps s'enfuit avant de tracer les deux gardiens?","Oui, ça va vous donner un indice sur les deux gardiens à utiliser. Pas plus que ça."
216,FAQ7-216,Vous confirmez que l'on peut faire tous les tracés sur Google Earth?,Alors moi j'utilise MyMaps et Google Earth Pro peut vous aider à tracer des cercles. Et je vous recommande principalement MyMaps.
217,FAQ7-217,Les villes de la 1 ont des orthographes différentes au cours des siècles. Est-ce important?,"Ça a son importance, tout à fait."
218,FAQ7-218,Et ceux qui les ont reportées (ndr: les villes de l'énigme 1)?,"Les personnes j'imagine, qui ont fait changer l'orthographe, c’est ça que vous voulez dire? Est-ce qu'ils sont importants? Non. Non, pas du tout."
219,FAQ7-219,Le mal et le mal jumeau sont-ils liés à un poète?,C'est trop précis. Je ne pourrais répondre à ça.
220,FAQ7-220,Le jeu du Faro peut-il m'aider à trouver le mal?,"Pareil, c'est trop précis. Ce serait donner d'un coup la solution à suivre."
221,FAQ7-221,"Est-ce que l'œil des ténèbres est une métaphore ou bien quelque chose de vrai, de réel, qui est connu de la majorité des gens?","Ce n'est pas une métaphore, c'est quelque chose de vrai et de bien réel dans le contexte de la chasse."
222,FAQ7-222,Conseillez-vous de nous occuper d'INRI après avoir résolu le reste des énigmes? Ou bien INRI doit-être utilisé sur tout le long de la chasse?,"Alors je vous conseille de comprendre le sens du poème dans son intégralité. Déjà ce que le poème raconte. Quelle est l'histoire du poème? Qu'est ce qui vous conte? Et ça va vous aider en effet, à travers tout le jeu. Ensuite, évidemment, il y a une réflexion et une analyse plus poussée à voir. Ça en effet, vous pouvez l’avoir en milieu ou en fin de chasse. Vous n'êtes pas obligé de la faire dès le début."
223,FAQ7-223,Les éléments les plus simple à déchiffrer ont-ils été mis là pour tromper la chasse?,"Non, non, le jeu n'est pas volontairement vicieux, C'est à dire que le but du jeu, ce n'est pas de mener tout le monde en bateau dans des fausses pistes, c'est plutôt de forcer des raisonnements courageux qui se distinguent et qui vont aller au bout de leur raisonnement. C'est forcer les joueurs paresseux à sortir de cette paresse et d'avoir une exigence intellectuelle beaucoup plus forte. Mais s'il y a des éléments pour tromper, ils ne le seront pas tout au début ou de façon malicieuse. Ils seront vraiment là pour récompenser les joueurs qui, au contraire, ont suivi le bon fil rouge."
224,FAQ7-224,Le personnage a-t-il un signe distinctif dès sa naissance?,"Ça, je ne peux pas vous répondre."
225,FAQ7-225,Vous conseillez d'étudier à fond une référence du 18ᵉ. Est-ce indispensable vu la complexité de ce texte?,"Écoutez non. Et si vous voulez ça ne peut que vous être utile. Mais comme je l'ai dit, tout le jeu ne va pas reposer de façon cruciale sur un seul élément isolé et aucun élément ne va accélérer grandement le jeu. Donc ça peut simplement vous aider à trouver un fil rouge, évidemment, et aussi vous donner peut-être d'autres indications, mais ça n'ira pas forcément plus loin que ça."
226,FAQ7-226,L'épée est-elle liée au Comte ou est-ce une épée quelconque?,C'est loin d'être une épée quelconque et elle n'est pas liée au Comte.
227,FAQ7-227,"Le fait que les deux textes des énigmes 1 et 2 sont en alexandrins, comme le poème, a-t-il une signification?","C'est fort possible. En tout cas, ce n'est pas anodin si le poème est en alexandrins et que comme par hasard, vous avez aussi des alexandrins dans le cœur des 6 énigmes textuelles."
