,,Question,Réponse
118,FAQ13-118,"Dans les dernières FAQs, vous avez dit que l'ordre entre Larose et St Georges ne pouvait pas être différemment noté. En même temps, vous invalidez le principe de lien ou superposition. Pouvez-vous éclaircir nos lanternes ?","C’est compliqué parce que vous parlez d’éléments qui sont pas en clair. Donc ce que je peux dire, c'est que si vous trouvez des items ou des guides, ces guides là vous pouvez les placer dans l'ordre que vous voulez. Après, s'ils ont été donnés dans un ordre précis dans l'énigme, et bien ça pourrait être utile pour un autre moment, mais pas forcément pour l'énigme deux."
119,FAQ13-119,Le fait d'être digne peut-il être rapproché de la position d'une pierre ?,Non.
120,FAQ13-120,"Si lorsque je sors l'épée, j'entends sonner le glas puis-je aussi voir son clocher ou bien la végétation qui m'entoure m'en empêche ?","Le glas va sonner, mais vous ne verrez pas de clocher. Et la végétation qui vous entoure ne vous empêchera pas non plus de voir. Vous verrez très clairement."
121,FAQ13-121,"Question musique contemporaine. Vers qui irait le CSG : Prince, Queen, Justice ou Kiss.",C'est une bonne question et je répondrais plutôt Justice.
122,FAQ13-122,SAV-FAQ : La question concernait les périodes de circulation de la pièce.,"Évidemment, je pourrais pas vous dire précisément combien d'années, siècles, décennies, la pièce a été en circulation. Et forcément, et ce sera à l’appréciation de chacun d’estimer si une période est longue ou courte. Ce que je peux dire, c'est que la pièce n'a pas été en circulation plus de 1000 ans. Elle ne l'a pas été non plus que pour quelques années. À partir de là, à vous de voir si c'est court ou long dans votre propre référentiel temporel."
123,FAQ13-123,S'éloigner de l'épée est-il plus juste que de dire lâchez l'épée ?,"Oui, ça me semble plus juste en effet."
124,FAQ13-124,Des origines espagnoles pour l'évêque universel ? Vous confirmez ?,Je ne crois pas. Il n'est pas né en Espagne.
125,FAQ13-125,La temporalité de l'échiquier s'étend-elle au-delà de notre dernier affrontement ?,"Non, la temporalité de l’échiquier ne s'étend pas au-delà du dernier affrontement."
126,FAQ13-126,"Entre tous les personnages que le Comte a rencontré au cours de sa longue vie, pourquoi le personnage a été choisi ? A-t-il marqué le Comte ?",Je ne pourrais pas vous dire. Je ne pourrais pas vous donner trop d'indices sur la personnalité et l'identité du personnage. C’est à vous d’essayer de comprendre de qui il peut s'agir.
127,FAQ13-127,"En partant de l'hypothèse que le cavalier de l'énigme cinq serait un chevalier, à quelle catégorie de chevalerie serait-il rattaché : 1/ La chevalerie régulière ? 2/ La chevalerie militaire ? 3/ La chevalerie honoraire ? 4/ La chevalerie sociale ?",Je ne pourrais pas répondre non plus aujourd'hui à cette question.
128,FAQ13-128,"Dans cette chasse sur le vin, le vin rosé a-t-il une place choisie ?",Tout à fait. Le rosé a une place même très importante dans cette chasse. Je pense que pas mal de joueurs l'ont déjà deviné.
129,FAQ13-129,"Ai-je tort de penser qu'une fois reliées les cendres, je suis en position de pouvoir bientôt sortir l'épée et croiser le fer ?","Vous avez en effet tort de penser qu'une fois les cendres liées, vous êtes déjà proches. Vous êtes en fait encore assez loin."
130,FAQ13-130,Est-ce que la pièce a cessé de circuler de notre vivant à nous ?,Non.
131,FAQ13-131,Ai-je pu connaître la pièce de monnaie ?,"Si vous êtes une collectionneuse, peut-être, sans doute. Mais je ne pense pas que vous ayez pu l'utiliser dans un commerce."
132,FAQ13-132,"Pour rester dans le thème chevaleresque, est-ce que nos Trinités se chevauchent ?",C'est une très bonne question. Je ne pourrais pas y répondre.
133,FAQ13-133,Le centre de l'univers fait-il référence à une devise ?,C'est une très bonne question et je pense que vous êtes pas loin de la vérité.
134,FAQ13-134,"L'épée, ainsi est-elle désignée dans les énigmes, est-elle toujours la même ?","L'épée est toujours la même, en effet, dans le jeu."
135,FAQ13-135,"J’ai l'intuition que, au moment où je sors mon épée, celle-ci pointe en direction de la zone de combat. Suis-je dans le vrai ?","Oui, tout à fait."
136,FAQ13-136,"Nous savons que des hommes sont morts sur le pic ou montagne du visuel trois. Sont-ils tous morts au même moment ? Si oui, était-ce lors d'un affrontement ? Lors d'une tuerie ? De plus, cette montagne a-t-elle un lien avec le mal de l'énigme trois ?","Ils sont tous morts au même moment, même si ça a pris un certain temps. Et ce n'était pas lors d'une bataille, même s'ils ne sont pas morts de cause naturelle. On va dire en quelque sorte qu'ils ont accepté leur destin. Mais ça c'est tout de même un peu imposé à eux. On les a poussés dans leurs retranchements."
137,FAQ13-137,Le mal de l'énigme trois est-il le gardien du trésor de l'énigme quatre ?,Non.
138,FAQ13-138,"Pour que je puisse me servir de l'épée, cela nécessite-t-il plusieurs étapes telles que : 1/ Initiation ? 2/ Le perfectionnement ? 3/ La maîtrise pour être adoubé et digne ?",Vous avez besoin d'initiation et vous a surtout besoin d'être digne de l'épée avant de pouvoir vous en servir.
139,FAQ13-139,SAV-FAQ : Il s'agissait de savoir si le mal était visible ou non.,"Ce que je vous avais répondu, c'est que j'étais pas certain que les questions étaient posées dans le cadre du [mal] de l’énigme trois. Or, il y a plusieurs mal dans le jeu. Donc la réponse, en effet, était ambiguë. Ce que je peux dire, c'est que le mal tel que vous devez le comprendre au stade où vous arrivez dans le jeu à l'énigme trois, il est parfaitement visible et identifiable. Par contre, le mal en seconde lecture, le mal, on va dire un peu plus métaphorique, plus conceptuel, lui non, par définition, ne peut pas être vraiment visible. Donc ça dépend à partir d'où vous posez la question."
140,FAQ13-140,Les hommes qui tombent au mal jumeau étaient-ils victimes d'un complot ?,Je pourrais pas répondre à cette question qui est un peu trop précise.
141,FAQ13-141,La source du rosé est d'une certaine manière vénérée ?,"Je ne dirais pas ça. Je pense que le rosé vous sert à un moment extrêmement important. Il faut savoir quel est le rosé, comment on obtient du rosé aussi, et comment vous pouvez faire cette association d'idée pertinente pour arriver à du rosé."
142,FAQ13-142,"Dans l’énigme trois, il est fait état de Via ignis. Pourrait-il être de même pour la Via Aqua ?","Vous aurez un moment une part importante du jeu qui tourne autour de l'eau. Après je ne sais pas si on pourrait nommer ça Via Aqua. Si cette voie existe vraiment, elle n'a pas été une source d'inspiration pour le jeu."
143,FAQ13-143,Alors que je choisi le bon cheval d’autres ont-ils choisi le mauvais bateau ?,Je ne pense pas. Je ne sais pas à quoi peut faire référence le mauvais bateau. Je vous conseillerais juste de choisir le bon cheval.
144,FAQ13-144,"Après ce très long périple, la longueur de notre fil rouge peut-elle se résumer à quelques centimètres ?","Le fil rouge n'est pas à mesurer donc je vais être un peu team premier degré, mais il s'agit évidemment d'un fil rouge intellectuel qui parcourt la chasse. Si on mesure au nombre de mots que peut constituer ce fil rouge, oui, le fil rouge tient en moins d'une phrase."
145,FAQ13-145,La pierre d'attente conditionne-t-elle ou sous-entend elle : a/ Une rencontre ? b/ Un départ ? c/ Un retour ?,"Il ne s'agit pas d'un retour. Il s'agit d'un passage. Il s'agit d’un moment d'attente. Un sas, on va dire."
146,FAQ13-146,On espère que l'âme sur son cœur a-t-elle besoin d'aide pour arriver à le faire ?,Oui. Elle a besoin que vous avanciez sur le jeu pour permettre à l'âme d'être digne au moment où elle suit son cœur.
147,FAQ13-147,"Riri, Fifi et Loulou, c'est vraiment des navigateurs ?","Je ne pense pas avoir parlé de navigateurs. Riri, Fifi et Loulou m'ont été posés la première fois je crois, dans le cadre de l'énigme deux et depuis c'était récurrent pour parler de ce qu'on peut trouver dans l’énigme deux. Je n'irais pas plus loin que ça."
148,FAQ13-148,"Puisqu’il faut finir avec de l’eau, pouvons-nous dire qu’il s’agit de couler ou plutôt de marcher sur l'eau ?",Vous n’avez pas besoin de vous prendre pour Jésus et de marcher sur l'eau. Et vous ne coulerez pas non plus.
149,FAQ13-149,"Vous aviez répondu plus pomme que jus pour le jus de pomme. Du coup, plutôt pomme comme le cadeau ou pomme comme le jeu ?","Je parlais du fruit, je parlais du fruit de la pomme qui est très chargé en symbolique qui peut avoir sa place dans l'Élixir."
150,FAQ13-150,Je trace une droite qui relie les intersections de mes deux gardiens. Ce qui me donne une certaine ville pile au milieu de cette droite.,"Je ne pourrais pas vous dire si c'est le bon tracé. Ce serait un peu trop évident de vous répondre. Tout ce que je peux vous dire, c'est que la grappe de raisins de l'énigme une est facile à trouver. Elle est simple à appréhender. Il faut rester simple à l'énigme une."
151,FAQ13-151,Était-il important que le quadrillage de l'illustration quatre soit sur le sol ?,"Non, pas nécessairement. Il aurait pu être ailleurs."
152,FAQ13-152,Le prix de l'immortalité peut-il être une sorte de refus total ?,"Le prix de l'immortalité, c'est le prix pour arriver jusqu'au sépulcre de la vie éternelle. Donc c'est un prix en temps, c'est un prix en efforts. C'est aussi un prix en travail sur soi. C’est toute une sorte d'initiation et qui vous permet d'arriver à l'immortalité. A savoir est-ce que vous voulez vraiment de ce cadeau de l'immortalité qui n'est pas forcément pour tout le monde."
153,FAQ13-153,Quand on sort l'épée on a compris beaucoup de choses ou il y a encore beaucoup de travail ?,"Quand vous sortez l'épée, là c'est quasiment terminé."
154,FAQ13-154,La phrase latine de l’énigme trois s'adresse-t-elle uniquement à nous chercheurs ou également à un des personnages ?,Elle s'adresse à vous chercheurs.
155,FAQ13-155,"Je voudrais savoir, que pensez-vous de Flamel ?","C'est prétendument l'inventeur de la pierre philosophale, même s'il n'y a pas de preuve en ce sens. Je pense que c'est un des plus grands alchimistes français. Et évidemment, comme l'alchimie fait partie du jeu, s'intéresser à l'histoire de grands alchimistes peut vous aider à un moment donné. J’en pense le plus grand bien."
156,FAQ13-156,Et Paracelse ?,"Paracelse, je connais un peu moins. Alors je crois qu’on m’a déjà posé la question, ça n'a pas été une source d'inspiration pour le jeu."
157,FAQ13-157,Pascal Sevran ? Écrivain ou journaliste.,Pas une source d'inspiration pour le jeu.
158,FAQ13-158,"Nous n'avons pas la même vision du temps, mais avons-nous la même vision de l'espace ?","Alors, c'est une bonne question. Vous n'avez pas en effet la même vision du temps que le Comte de Saint-Germain. Par contre, en effet, le Comte Saint-Germain est un être humain, donc il se déplace comme vous et moi. Parfois il va se déplacer à vol d'oiseau, parfois il peut se déplacer en faisant des détours. Mais il a laissé tous les détails de ses déplacements dans le parchemin. La façon dont il se déplace, avec quelle unité de mesure, avec quelle métrique. Là-dessus, il est assez banal on va dire."
159,FAQ13-159,"Si nous partions ensemble au sud, marcherions-nous côte-à-côte ? D’un point fixe, d’un point de repère que j'ai avec vous.","Oui, tout à fait. Les points cardinaux du Comte sont les mêmes que vous."
160,FAQ13-160,Le mal est-il le même pour tout le monde ? Ou quelques personnes faibles ou sans raisonnement [pourraient] le suivre dans sa quête ?,"Oui, le mal va être identifié comme mal par une grande majorité de personnes. Et pourrait être vu autrement que comme mal, on va dire, par des marginaux, par des personnes qui n'auraient pas les mêmes référentiels de valeurs morales que nous. Et pour son jumeau, c'est pareil. Le mal et le mal jumeau sont différents mais ils sont de même nature."
161,FAQ13-161,Y a-t-il quelque chose à décrypter au sujet du sépulcre d'azur ou s'agit-il seulement d'une manière poétique de décrire l'objet de notre quête qui est enfin sous nos yeux ?,"Alors le terme de “sépulcre” n'est pas neutre. Le terme “d'azur” renvoie au ciel. Il vous donne une indication sur ce que vous allez découvrir. Et donc ça peut vous aider évidemment sur le fil rouge et sur d'autres aspects du jeu. Donc non, il s'agit pas juste d’une formule consacrée pour décrire l'objet de fin de quête."
162,FAQ13-162,L’épée porte-t-elle un nom ?,C'est une très bonne question. Je pourrais pas répondre à cette question.
163,FAQ13-163,"L'affrontement final a, selon vos dires, une finalité propre. Plutôt d'ordre militaire, juridique, intellectuel ou religieux ?",Je dirais qu'il a une finalité plutôt religieuse.
164,FAQ13-164,Le testament s'adresse-t-il à autre que nous-même ?,Le testament s'adresse à vous tout à fait. Il s'adresse à tous les chercheurs. Il s'adresse à tous les joueurs de l'Élixir et à toutes les personnes qui veulent se frotter aux défis intellectuels du Comte.
165,FAQ13-165,Picsou Magazine numéro 1620 : Vos trois petits canards favoris jouent avec tonton Donald à qui arrivera le premier en haut de la butte du coffre de Picsou. J’ai perdu la dernière page alors que Riri et Fifi semblent tous deux favoris. Je fais appel au canérophile fada de canards qui est en vous. Pensez-vous que je peux deviner lequel va arriver le premier avec le reste de mon Picsou Mag ?,"Vous n’avez pas besoin de savoir qui arrive le premier en fait. Au moment où vous arrivez, ils vont pas se déplacer, ils vont pas tous arriver jusqu'au coffre de Picsou. Vous avez juste besoin de les positionner. Riri, Fifi et Loulou sont très heureux chacun dans leur maison de scout et vous avez pas besoin de les déplacer."
166,FAQ13-166,Est-ce que Pi a son importance ?,Je ne pourrais pas vous répondre là-dessus. C'est trop précis.
167,FAQ13-167,Les hommes qui tombent au mal jumeau sont-ils victimes de ce mal ou sont-ils tombés parce qu'ils ont fait le mal ?,Le mal jumeau ça identifie ce qui se passe. Ça n'identifie pas forcément les hommes. Ils subissent ce qui se passe. Donc je ne dirais pas qu'ils ont fait le mal.
168,FAQ13-168,Le quadrillage de l’illustration quatre peut-il être un masque ou une simple référence ?,"Je ne pourrais pas vous dire à quoi sert le quadrillage de l'illustration quatre, mais il n'est pas anodin."
169,FAQ13-169,"Si je vous dis “buissons piquants”, est-ce que cela vous parle ?","Moi ce qui me parle ça serait plutôt de parler de buisson ardent. Pas forcément de buisson piquant. Ça, ça ne me parle pas."
170,FAQ13-170,"Les cendres croisent-elles le cachemire, le fer et le jade ?","La réponse est non. Elles ne croisent pas le cachemire, le fer et le jade."
171,FAQ13-171,"Cette phrase latine est-elle une promesse conditionnée à une clause d'exception, d'obligation ou d'exécution ?","Il ne s'agit pas d'une promesse. Elle a une utilité dans le jeu qui difficile à trouver, mais il ne s'agit pas d'une promesse en elle-même. On va dire que la phrase est volontairement prophétique, mais derrière la prophétie avancée, il y a une utilisation beaucoup plus concrète pour vous."
172,FAQ13-172,Et les valeurs gématriques ?,Je ne pourrais pas vous dire si elles ont leur place ou non dans le jeu.
173,FAQ13-173,Est-ce que jouer avec le feu peut nous aider à prendre de la hauteur ?,"Oui, tout à fait. Vous jouez clairement avec le feu, notamment à la fin du jeu. Ce qu'il faut c’est, évidemment, ne pas se laisser brûler par le feu. Vous devez au contraire triompher du feu. Et par contre, ça vous aidera à prendre de la hauteur."
174,FAQ13-174,Peut-on dire que le Comte de Saint-Germain est prisonnier et que c'est pour cette raison qu'il nous confie cette quête ?,Il vous confie cette quête parce qu’il est las de son immortalité. Parce qu'il a trouvé son épanouissement avec celui qui lui a fait goûter au vin le plus sacré qui soit. Et je pense qu'il n'est pas prisonnier. Mais il vous attend.
175,FAQ13-175,Les différentes reliques ont-elles un rôle à jouer dans l'affrontement final ?,"Non, elles n'ont pas de rôle à jouer dans l'affrontement final."
176,FAQ13-176,Voie lactée ou voyage alchimique ?,Pourquoi choisir encore une fois ? Vous avez évidemment des références au ciel. Des références spirituelles et des références alchimiques. Mais c'est à vous de voir comment ça peut déboucher sur des cryptos ou ou sur des décryptages. 
177,FAQ13-177,"Le lierre s'arrête de grimper à un moment, plutôt géographiquement parlant ?","Oui, tout à fait. Sinon, le lierre ne s'arrête je crois, à priori [non compréhensible]."
178,FAQ13-178,"Pour être digne, faut-il passer dans un lieu précis ou doit-on avoir la totalité des reliques ?","Pour être digne, il faut avoir son âme, il faut avoir trouvé son fidèle compagnon, il faut avoir trouvé son allié précieux. Et c'est parce que vous les trouvez que vous êtes digne d'avoir l'épée et de participer à l'affrontement. Oui il vous faut toute une série de lieux précis. et il faut, du coup, trouver le lieu du combat. C'est comme ça que vous êtes digne de participer au combat."
179,FAQ13-179,"Huit points pour dessiner le lierre, c'est déjà mieux que le 23, mais est-ce suffisant ?",C'est pas mal. Je pourrais pas vous donner le nombre de points exact. Vous n'en avez pas non plus des dizaines. Le nombre de points est assez restreint.
180,FAQ13-180,"La phrase suivante est-elle exacte : les particularités géographiques et toponymiques de la zone finale sont assez signifiantes pour qu'un alchimiste qui survolerait méthodiquement toutes les forêts publiques sur Maps ou Géoportail se dise en tombant dessus, même sans avoir résolu toutes les énigmes “C'est forcément là”.","Je me suis posé cette question en effet, en créant le jeu, parce qu’en effet, le lieu du pile poil, la zone, est très évocatrice par rapport à ce que vous avez pu trouver dans l'Élixir. C'est en France et la France regorge de mille lieux qui ont tous des significations qui peuvent faire mille liens entre elles. Pour l’instant, comme la zone et le pile poil n'ont pas été découverts, à priori, ce que vous décrivez n'est pas arrivé. Mais quelqu'un qui trouve la bonne zone le saura et il y aura des confirmations évidemment en ce sens."
181,FAQ13-181,Notre affrontement final peut-il être qualifié de drame ?,Il ne s'agit pas d'un drame.
182,FAQ13-182,"Aurait-on pu dire : depuis la chambre cachée plante le lierre de la connaissance, et en suivant ce lierre, tu trouveras la pierre d'attente ?","Non, on n'aurait pas pu dire ça. Je reste sur la formulation qui est dans les énigmes. En fait, vous avez besoin aussi de trouver le cachemire, le fer et le jade. Vous avez besoin du lierre, du cachemire, du fer et du jade, et à partir de là, depuis la chambre cachée, vous n'aurez plus aucun mal à trouver la pierre d'attente."
183,FAQ13-183,L'objet peut-il nous aider à trouver la trinité près de la pierre d'attente ?,"Non, il ne vous aide pas à trouver la Trinité."
184,FAQ13-184,Le Comte a la place d’Adam et Ève dans le jardin d'Éden aurait-il croqué la pomme ?,"Oui, il aurait croqué la pomme."
185,FAQ13-185,"Êtes-vous d'accord si je vous dis que le mal et le mal jumeau sont de faux jumeaux, voire des siamois ?","Non, le terme de siamois était plus approprié s'agissant des reliques. S'agissant du mal et du mal jumeau, ils sont jumeaux parce qu'ils se ressemblent énormément. Voilà pourquoi ils sont jumeaux."
186,FAQ13-186,Le symbole sur la porte du temple aurait-il pu être légèrement différent sans les deux barres latérales ?,"Oui, il aurait pu être légèrement différent."
187,FAQ13-187,Pouvons-nous associer le visuel six au moment du jugement dernier d'INRI ?,"Là-dessus, je ne pourrais pas vous répondre."
188,FAQ13-188,"Je vois que les coureurs du Tour de France sont passés près, mais alors très, très près du pile poil. Une vérification de la présence du coffre est-elle prévue la semaine prochaine ?",J'avoue que je n'ai pas trop le temps en ce moment de suivre le Tour de France. Il y a déjà l'Euro à suivre qui est passionnant. Donc je ne sais pas. Aucune idée. Je regarderai si vous voulez.
189,FAQ13-189,"13 pour l'évêque universel, possible ?",Je ne sais pas à quoi vous faites allusion en parlant de treize.
190,FAQ13-190,Le fait que la branche du soleil noir du visuel trois qui touche le feu et la croix soit d’une largeur plus grosse est-ce important ?,"Non, ce n'est pas important. Ils pourraient tous être à peu près de la même épaisseur."
191,FAQ13-191,Le vin rosé est-il plutôt rouge sur blanc ou blanc sur rouge ou cela n'a-t-il aucun rapport ?,"Je ne pense pas que ce soit la bonne façon de le définir. Si vous le prenez par ce prisme, un peu comme l'expression, le dicton, qui avait été évoqué lors de cette FAQ, je dirais qu'il est davantage rouge sur blanc, puis blanc sur rouge. Donc je dirais plutôt, à la fin du jeu, blanc sur rouge."
192,FAQ13-192,Marcher dans les pas d'Hercule ou de Nietzsche pourrait-il avoir un quelconque intérêt dans le cadre de cette chasse ?,"S'agissant d'Hercule, non. S'agissant de Nietzsche, comme je l'ai dit, puisqu'on me posait la question très précisément, même si c'est un peu anachronique et ça n'a pas été une source d'inspiration pour la chasse, le concept d'éternel retour avec une dimension religieuse pouvait être intéressant."
193,FAQ13-193,"Afin de rejoindre le lieu de l'affrontement, serais-je plus inspiré de suivre une chèvre, une mule, ou un coq ?",Aucun des trois.
194,FAQ13-194,Le cheval sur lequel parier est-il notre fidèle monture ?,"Ça, je ne pourrais pas vous dire."
195,FAQ13-195,Newton a-t-il sa place dans la chasse ?,"Quand je parlais de la pomme, je faisais pas référence à l'épisode de la pomme de Newton mais plutôt à la symbolique de la pomme. Et s'agissant de la gravité, non, ça n'a pas trop d'importance."
196,FAQ13-196,"Le caparaçon du cheval ailé aurait-il être pu être d’une autre couleur, sans que cela n’ait un impact important sur notre quête ?","Là-dessus, je ne pourrais pas vous répondre."
197,FAQ13-197,Pouvez-vous nous dire si nos points à placer de l’énigme deux sont dans un rayon de 50 kilomètres ou plutôt 200 kilomètres ?,Je ne peux pas vous donner cette indication. Les points sont assez simples à trouver une fois que vous avez décrypté la phrase.
198,FAQ13-198,Pourrions-nous résoudre la chasse sans l’indice un ? Ou aviez-vous prévu qu’il faisait déjà partie intégrante dès le lancement ?,"Non. Les indices, je les improvise. Donc l'indice un je vous l'ai proposé en fonction en fait de retour et de ce que vous aviez trouvé dans le jeu. Pareil, comme l'indice deux que je vais dévoiler cet été, je le fais en fonction des retours, des cheminements que vous pouvez me partager. Ils n'étaient pas spécialement prévus de base. Je préfère que la chasse se termine avec le moins d'indices possibles."
199,FAQ13-199,"Vous dites n’avoir reçu aucune bonne réponse pour la pièce, mais en avez-vous eu pour le lieu familier ?","Non plus. Je n’ai pas eu de bonne réponse pour le lieu familier, puisque, forcément, si on ne trouve pas la pièce, on trouve difficilement le lieu familier."
200,FAQ13-200,La Chine intervient-elle dans la résolution de l’énigme six ?,"La Chine, à priori, n'intervient pas dans la résolution de l'énigme six."
201,FAQ13-201,"L'affrontement doit-il nous permettre de retirer une épine d'un pied ou une écharde d'un doigt, que nous aurions contractée sur le trajet utilisé pour rejoindre le lieu du combat ?","Il ne vous permet ni l'un ni l'autre. L'affrontement vous permet de triompher du mal et vous permet de finir la chasse. Une fois que vous êtes sur le lieu de l'affrontement, vous le comprendrez très rapidement. Même depuis Maps. Et vous n'aurez aucun problème à savoir, après peut-être encore deux ou trois efforts, le pile poil exact."
202,FAQ13-202,Peut-on dire que notre adversaire a une dent contre nous ?,"Non, je ne dirais pas spécialement ça."
203,FAQ13-203,Est-il important de connaitre le poids de nos 1776 pièces ?,"Oui, il est important de connaître le poids, sinon vous ne pourrez pas faire la conversion qui s'impose pour faire le calcul du carat d'once d'or."
204,FAQ13-204,"Exception qui confirmerait la règle, le long chemin vers la libération peut-il faire référence à un événement du XXe siècle ?","Là-dessus, je ne pourrais pas vous répondre."
205,FAQ13-205,"En FAQ 12, vous aviez l’air surpris lorsque j’ai parlé de grilles de lecture, alors que c’est un terme que vous avez employé plusieurs fois. Je me permets donc de reformuler: doit-on être amenés à utiliser des grilles de lecture depuis le parchemin, au sens propre comme au figuré ?","Quand je parlais de grille de lecture, je parlais surtout de fil rouge. C'est-à-dire d'avoir un prisme qui vous permet d'interpréter les résultats que vous trouvez, notamment au début du jeu, pour éviter de tomber dans des pièges, dans des fausses pistes. Et suivre le bon chemin. C'est surtout là-dessus que je parlais de grille de lecture. Je ne vois pas où est-ce que ça pourrait vous mener à un sens, on va dire, plus figuré ou plus cryptographique."
206,FAQ13-206,Les quatre cavaliers servent-ils uniquement et fidèlement deux rois et deux reines ?,Non.
207,FAQ13-207,Est-il vrai que pour la partie d’échecs tout est déjà écrit ?,"Non, tout n'est pas déjà écrit. Notamment, ce qui va compter, c’est vous qui êtes l'acteur de cette partie, donc c'est à vous de savoir quel va être le prochain coup à jouer."
208,FAQ13-208,"Si on compte des mots, ""l’âme"" compte pour un ou deux mots en raison de l’apostrophe ?","Quand on compte des mots, les “L apostrophe” comptent pour un seul mot. Donc “l'âme” c'est deux mots. S'agissant des noms composés avec des tirets, je sais pas, par exemple un “œil-de-bœuf”, ça ne compterait que pour un mot. Pour le tiret de “franc-parler”, un “franc-parler” c’est un seul mot."
209,FAQ13-209,"VITRIOL, INRI et FIN sont les seuls titres uniquement en majuscules: était-ce capital et brûle-je si j'y vois des jeux de mots laids ?","Si vous voyez des jeux de mots ça serait compliqué peut-être dans d'autres langues. S'agissant de FIN, ça aurait pu être avec juste une majuscule à F. S'agissant de VITRIOL et INRI, il était important et majeur que il n'y ait que des majuscules, contrairement aux titres des autres énigmes."
210,FAQ13-210,L'énigme six évoque-t-elle une guerre de religion ?,"Je ne dirais pas qu'il s'agit d'une guerre de religion comme on a pu en connaître en France entre protestants, catholiques ou autres. Je dirais plutôt qu'il s'agit d'une guerre religieuse. Une guerre existentielle. Peut-être intra-religion."
211,FAQ13-211,Y a-t-il plusieurs providences dans la chasse et hésiter à suivre le bon chemin à ce moment là ?,"Non, il n'y a qu'une seule providence dans la chasse. Et normalement, vous ne devez pas hésiter à ce moment-là."
212,FAQ13-212,"Pour l’affrontement final, n’y aura-t-il pas du rififi dans l’air ?",C'est une très bonne remarque et la réponse est oui. Il peut y avoir du rififi pour filer la métaphore avec nos trois compères canards.
213,FAQ13-213,Admettons que je trouve larose ? Ou la rose ? Qu'importe ? Admettons que je trouve Saint Georges ? Saint George ? Qu'importe ?,"Il me semble essentiel que vous trouviez LAROSE et SAINT-GEORGES dans le jeu. Je pense que, après, ça sera à vous de savoir quoi en faire. Pour ceux qui ont trouvé le fil rouge, je pense que ça vous aidera à débloquer un point crucial du jeu."
214,FAQ13-214,La culture du lierre de la connaissance était-elle un phénomène de société ?,Non.
215,FAQ13-215,"Par rapport à la grappe, est-ce visible, compréhensible depuis une carte ou est-ce quelque chose à trouver, voir depuis le sol ?","Non, c'est visible depuis une carte. Tout à fait. Vous n’aurez pas besoin d'ailleurs de beaucoup zoomer pour trouver la grappe de raisins."
216,FAQ13-216,"Si je pars de l'hypothèse que la Prima Materia est l’Alpha, en toute logique, l'Oméga ne serait-il pas l'Ultima Materia ?","Je vous laisse libre de votre interprétation, je ne pourrais pas aller plus loin."
217,FAQ13-217,Y a-t-il plusieurs chambres cachées mais une seule vraie ? ,"Oui, en quelque sorte. Oui, tout à fait. Vous ne devez attacher de l'importance qu'à une chambre cachée."
218,FAQ13-218,“LAROSE” attaché ?,"Vous me parlez d'un élément qui n'est pas en clair, donc je ne pourrais pas vous dire ce qu'il faut exactement trouver. Y’a sûrement ce que vous dites. Il y a aussi une fleur à trouver dans le jeu. Ce n'est pas l’un ou l'autre, ça peut être les deux."
219,FAQ13-219,Appréciez-vous la pourriture noble autant que la racine noble ?,"Oui, tout à fait."
220,FAQ13-220,Le lierre est-il musical ?,"Non, il n'est pas musical."
221,FAQ13-221,Y a-t-il des spectateurs de notre affrontement à l'endroit de l'affrontement ?,"Oui, Il y a des spectateurs, en effet, qui sont très importants."
222,FAQ13-222,"Une question gourmande dont vous êtes friand. À choisir, le CSG aurait-il une préférence pour : du poulet à l'estragon, des tomates mozzarella basilic, du coq au vin ou des noix de Saint-Jacques au romarin ?","Coq au vin, très certainement. Beaucoup plus que des noix de Saint-Jacques au romarin. Et je crois que le Comte serait un peu neutre par rapport aux deux premiers, donc le poulet à l’estragon et la mozzarella basilic."
223,FAQ13-223,"A l’image du thé qui a été renversé, peut-il être utile à la fin de nous ressourcer, de nous renforcer en utilisant une théière ?","Non, vous n'aurez pas besoin d'utiliser une théière dans le jeu."
224,FAQ13-224,"Dans l’énigme une, que pensez-vous de l'hypothèse que l'étymologie d'éventuels mots cachés aurait pour objectif de définir une frise chronologique à suivre ?",L'étymologie est très importante dans le jeu. Y’a énormément de références que vous allez trouver grâce à l'étymologie de lieux ou de mots. Je vous invite évidemment à étudier cette science de près. Je ne pense pas que ça vous serve exactement à définir une frise chronologique par contre.
225,FAQ13-225,Un cratère plutôt qu’un calice ?,"En latin, la coupe ou même la constellation du calice ou de la coupe s'appelle cratère donc assez proche. Je partirais plutôt du calice."
226,FAQ13-226,"L'alliance et l’allié ont-ils un rapport alchimique, historique, physique ou géographique ?",Ils ont un rapport de circonstance. Tout simplement. Ils sont face au même adversaire et ils sont obligés d'unir leurs forces à ce moment là du jeu. Je pourrais pas vous dire en quoi ils sont liés.
227,FAQ13-227,Notre adversaire perd-il la tête ?,C’est une bonne question. On ne connait pas cette information. On ne sait pas si l'adversaire perd la tête ou non.
228,FAQ13-228,"Concernant RC, y a-t-il péril en la demeure ?","Non, au contraire."
229,FAQ13-229,Si je veux aller en vacances à côté de la chambre cachée et avoir l'équipement adéquat. Plutôt short et sandales ouvertes ou ski et bottes fourrées ?,Peut-être que l'environnement extérieur sera assez chaud et vous risqueriez d'attraper froid à l'intérieur. Soyez un peu schizophrène vestimentairement.
